id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
846,1,1,1,http://es.b2b.10086.cn,es.b2b.10086.cn,2,es.b2b.10086.cn,117.136.129.101,1,1,80,200,OK,It works!,"******,1.1 ID-0002262061160172 uproxy-3",117.136.129.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
1089,0,0,1,https://esapp.b2b.10086.cn,esapp.b2b.10086.cn,2,esapp.b2b.10086.cn,112.33.12.176,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='esapp.b2b.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedec4b2190>, 'Connection to esapp.b2b.10086.cn timed out. (connect timeout=3.05)'))""),)",,,112.33.12.0/22,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省广州市,移动,RapidDNSQuery
1090,0,0,1,http://esapp.b2b.10086.cn,esapp.b2b.10086.cn,2,esapp.b2b.10086.cn,112.33.12.176,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='esapp.b2b.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fee18381160>, 'Connection to esapp.b2b.10086.cn timed out. (connect timeout=3.05)'))""),)",,,112.33.12.0/22,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省广州市,移动,RapidDNSQuery
384,0,0,1,http://esc.coc.10086.cn,esc.coc.10086.cn,2,esc.coc.10086.cn,183.237.195.118,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='esc.coc.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedec3bebe0>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,183.237.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省深圳市,移动,IP138Query
385,0,0,1,https://esc.coc.10086.cn,esc.coc.10086.cn,2,esc.coc.10086.cn,183.237.195.118,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='esc.coc.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedebaa60d0>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,183.237.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省深圳市,移动,IP138Query
645,1,1,1,https://eva.customer.10086.cn,eva.customer.10086.cn,2,eva.customer.10086.cn,117.136.128.59,1,1,443,200,OK,'你访问的页面不存在\n',mysystem,117.136.128.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
708,0,0,1,http://eva.customer.10086.cn,eva.customer.10086.cn,2,eva.customer.10086.cn,117.136.128.59,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='eva.customer.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fee181c2640>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,117.136.128.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
702,1,1,1,http://ex.mail.10086.cn,ex.mail.10086.cn,2,ex.mail.10086.cn,120.232.169.15,1,1,80,200,OK,My JSP 'index.jsp' starting page,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,IP138Query
706,1,1,1,https://ex.mail.10086.cn,ex.mail.10086.cn,2,ex.mail.10086.cn,120.232.169.15,1,1,443,200,OK,My JSP 'index.jsp' starting page,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,IP138Query
344,0,1,1,http://f.10086.cn,f.10086.cn,1,f.10086.cn,117.161.4.148,1,0,80,502,Bad Gateway,502 Bad Gateway,openresty,117.161.4.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国内蒙古呼和浩特市,移动,IP138Query
356,0,1,1,https://f.10086.cn,f.10086.cn,1,f.10086.cn,117.161.4.148,1,0,443,502,Bad Gateway,502 Bad Gateway,openresty,117.161.4.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国内蒙古呼和浩特市,移动,IP138Query
1071,0,1,1,http://fang.2500sz.com.cmcdn.cdn.10086.cn,fang.2500sz.com.cmcdn.cdn.10086.cn,5,fanga.2500sz.com,58.211.78.205,1,0,80,400,Bad Request,Bad Request (Invalid Hostname),,58.211.78.0/24,AS23650,AS Number for CHINANET jiangsu province backbone,中国江苏省苏州市,电信,RapidDNSQuery
1137,0,0,1,https://fang.2500sz.com.cmcdn.cdn.10086.cn,fang.2500sz.com.cmcdn.cdn.10086.cn,5,fanga.2500sz.com,58.211.78.205,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='fang.2500sz.com.cmcdn.cdn.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedec388880>, 'Connection to fang.2500sz.com.cmcdn.cdn.10086.cn timed out. (connect timeout=3.05)'))""),)",,,58.211.78.0/24,AS23650,AS Number for CHINANET jiangsu province backbone,中国江苏省苏州市,电信,RapidDNSQuery
1285,0,0,1,http://fanli.gslb.mail.10086.cn,fanli.gslb.mail.10086.cn,3,fanli.gslb.mail.10086.cn,221.176.9.143,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='fanli.gslb.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedec7765e0>, 'Connection to fanli.gslb.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1286,0,0,1,https://fanli.gslb.mail.10086.cn,fanli.gslb.mail.10086.cn,3,fanli.gslb.mail.10086.cn,221.176.9.143,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='fanli.gslb.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedec12f310>, 'Connection to fanli.gslb.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
609,0,1,1,http://feixin.10086.cn,feixin.10086.cn,1,feixin.10086.cn,117.161.4.148,1,0,80,502,Bad Gateway,502 Bad Gateway,openresty,117.161.4.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国内蒙古呼和浩特市,移动,IP138Query
612,0,1,1,https://feixin.10086.cn,feixin.10086.cn,1,feixin.10086.cn,117.161.4.148,1,0,443,502,Bad Gateway,502 Bad Gateway,openresty,117.161.4.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国内蒙古呼和浩特市,移动,IP138Query
542,0,0,1,http://fetion.10086.cn,fetion.10086.cn,1,fetion.10086.cn,221.176.31.97,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='fetion.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedec7a49d0>, 'Connection to fetion.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
543,0,0,1,https://fetion.10086.cn,fetion.10086.cn,1,fetion.10086.cn,221.176.31.97,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='fetion.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedec7a4cd0>, 'Connection to fetion.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
1182,0,0,1,https://file.gslb.mail.10086.cn,file.gslb.mail.10086.cn,3,file.gslb.mail.10086.cn,221.176.9.130,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='file.gslb.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedeb963670>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1183,0,0,1,http://file.gslb.mail.10086.cn,file.gslb.mail.10086.cn,3,file.gslb.mail.10086.cn,221.176.9.130,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='file.gslb.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedeb4c70d0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
890,1,1,1,http://file.mail.10086.cn,file.mail.10086.cn,2,file.mail.10086.cn,120.232.169.13,1,1,80,200,OK,'\n',n-http,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,ThreatMinerQuery
892,1,1,1,https://file.mail.10086.cn,file.mail.10086.cn,2,file.mail.10086.cn,120.232.169.13,1,1,443,200,OK,'\n',n-http,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,ThreatMinerQuery
108,1,1,1,http://files01.js.10086.cn,files01.js.10086.cn,2,files01.js.10086.cn,183.207.195.68,1,1,80,403,Forbidden,403 Forbidden,"Jsmcc_N,1.1 varnish",183.207.192.0/20,AS56046,China Mobile Communications Corporation,中国江苏省南京市,移动,IP138Query
113,1,1,1,https://files01.js.10086.cn,files01.js.10086.cn,2,files01.js.10086.cn,183.207.195.68,1,1,443,404,Not Found,404 Not Found,"Jsmcc_N,1.1 varnish",183.207.192.0/20,AS56046,China Mobile Communications Corporation,中国江苏省南京市,移动,IP138Query
825,1,1,1,https://fin.zhengqi.10086.cn,fin.zhengqi.10086.cn,2,fin.zhengqi.10086.cn,112.35.23.181,1,1,443,200,OK,afin-portal-web,nginx,112.35.23.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
827,1,1,1,http://fin.zhengqi.10086.cn,fin.zhengqi.10086.cn,2,fin.zhengqi.10086.cn,112.35.23.181,1,1,80,200,OK,afin-portal-web,nginx,112.35.23.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
235,1,1,1,http://fj.10086.cn,fj.10086.cn,1,fj.10086.cn,112.5.185.69,1,1,80,200,OK,中国移动网上商城--个人中心,,112.5.185.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国福建省福州市,移动,IP138Query
238,1,1,1,https://fj.10086.cn,fj.10086.cn,1,fj.10086.cn,112.5.185.69,1,1,443,200,OK,中国移动网上商城--个人中心,,112.5.185.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国福建省福州市,移动,IP138Query
260,1,1,1,http://fj.ac.10086.cn,fj.ac.10086.cn,2,fj.ac.10086.cn.c.cdn.chinamobile.com,112.5.185.65,1,1,80,403,Forbidden,'\n\n\n\n\n',unknow ,112.5.185.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国福建省福州市,移动,IP138Query
263,1,1,1,https://fj.ac.10086.cn,fj.ac.10086.cn,2,fj.ac.10086.cn.c.cdn.chinamobile.com,112.5.185.65,1,1,443,403,Forbidden,'\n\n\n\n\n',unknow,112.5.185.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国福建省福州市,移动,IP138Query
516,0,0,1,http://fj.clientaccess.10086.cn,fj.clientaccess.10086.cn,2,fj.clientaccess.10086.cn,112.5.185.66,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='fj.clientaccess.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedec3a4f10>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,112.5.185.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国福建省福州市,移动,IP138Query
573,0,0,1,https://fj.clientaccess.10086.cn,fj.clientaccess.10086.cn,2,fj.clientaccess.10086.cn,112.5.185.66,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='fj.clientaccess.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedec3278e0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,112.5.185.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国福建省福州市,移动,IP138Query
132,1,1,1,https://flow.clientaccess.10086.cn,flow.clientaccess.10086.cn,2,flow.clientaccess.10086.cn,117.136.190.225,1,1,443,200,OK,中国移动手机营业厅,"Cmcc,1.1 ID-0314217212701472 uproxy-2",117.136.190.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
188,0,0,1,http://flow.clientaccess.10086.cn,flow.clientaccess.10086.cn,2,flow.clientaccess.10086.cn,117.136.190.225,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='flow.clientaccess.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedec6345b0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,117.136.190.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
1184,0,0,1,http://frags.mail.10086.cn,frags.mail.10086.cn,2,frags.mail.10086.cn,221.176.9.94,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='frags.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fee28043880>, 'Connection to frags.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1185,0,0,1,https://frags.mail.10086.cn,frags.mail.10086.cn,2,frags.mail.10086.cn,221.176.9.94,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='frags.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedeb9633a0>, 'Connection to frags.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
210,1,1,1,http://fun.mail.10086.cn,fun.mail.10086.cn,2,"zmiguipv6.v.bsclink.cn,zmiguipv6.v.bsclink.cn,zmiguipv6.v.bsclink.cn,zmiguipv6.v.bsclink.cn","4.34.42.104,4.34.42.102,4.34.42.103,4.34.42.101","1,1,1,1",1,80,200,OK,,nginx,"4.32.0.0/14,4.32.0.0/14,4.32.0.0/14,4.32.0.0/14","AS3356,AS3356,AS3356,AS3356","LEVEL3,LEVEL3,LEVEL3,LEVEL3","美国,美国,美国,美国","Level3,Level3,Level3,Level3",IP138Query
217,1,1,1,https://fun.mail.10086.cn,fun.mail.10086.cn,2,"zmiguipv6.v.bsclink.cn,zmiguipv6.v.bsclink.cn,zmiguipv6.v.bsclink.cn,zmiguipv6.v.bsclink.cn","4.34.42.104,4.34.42.102,4.34.42.103,4.34.42.101","1,1,1,1",1,443,200,OK,,nginx,"4.32.0.0/14,4.32.0.0/14,4.32.0.0/14,4.32.0.0/14","AS3356,AS3356,AS3356,AS3356","LEVEL3,LEVEL3,LEVEL3,LEVEL3","美国,美国,美国,美国","Level3,Level3,Level3,Level3",IP138Query
58,1,1,1,https://g.10086.cn,g.10086.cn,1,g.10086.cn,223.111.8.82,1,1,443,200,OK,咪咕快游_PC电脑版云游戏平台-即点即玩,nginx,223.111.0.0/16,AS56046,China Mobile Communications Corporation,中国江苏省南京市,移动,IP138Query
67,1,1,1,http://g.10086.cn,g.10086.cn,1,g.10086.cn,223.111.8.82,1,1,80,200,OK,咪咕快游_PC电脑版云游戏平台-即点即玩,nginx,223.111.0.0/16,AS56046,China Mobile Communications Corporation,中国江苏省南京市,移动,IP138Query
1431,0,0,1,http://g0.mail.10086.cn,g0.mail.10086.cn,2,g0.mail.10086.cn,221.176.9.151,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='g0.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedeb346d90>, 'Connection to g0.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,Altdns
1432,0,0,1,https://g0.mail.10086.cn,g0.mail.10086.cn,2,g0.mail.10086.cn,221.176.9.151,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='g0.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fee181de700>, 'Connection to g0.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,Altdns
1188,0,0,1,http://g1.gslb.mail.10086.cn,g1.gslb.mail.10086.cn,3,g1.gslb.mail.10086.cn,221.176.9.122,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='g1.gslb.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedead5a6d0>, 'Connection to g1.gslb.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1189,0,0,1,https://g1.gslb.mail.10086.cn,g1.gslb.mail.10086.cn,3,g1.gslb.mail.10086.cn,221.176.9.122,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='g1.gslb.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedeb2030a0>, 'Connection to g1.gslb.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1221,0,0,1,http://g1.mail.10086.cn,g1.mail.10086.cn,2,g1.gslb.mail.10086.cn,221.176.9.122,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='g1.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedec486730>, 'Connection to g1.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1224,0,0,1,https://g1.mail.10086.cn,g1.mail.10086.cn,2,g1.gslb.mail.10086.cn,221.176.9.122,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='g1.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedec25ac40>, 'Connection to g1.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1044,0,0,1,http://g2.mail.10086.cn,g2.mail.10086.cn,2,g1.gslb.mail.10086.cn,221.176.9.122,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='g2.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fee1837f760>, 'Connection to g2.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1045,0,0,1,https://g2.mail.10086.cn,g2.mail.10086.cn,2,g1.gslb.mail.10086.cn,221.176.9.122,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='g2.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fee282b3bb0>, 'Connection to g2.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1429,0,0,1,https://g3.mail.10086.cn,g3.mail.10086.cn,2,g0.mail.10086.cn,221.176.9.151,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='g3.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedeb97be50>, 'Connection to g3.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,Altdns
1430,0,0,1,http://g3.mail.10086.cn,g3.mail.10086.cn,2,g0.mail.10086.cn,221.176.9.151,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='g3.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fee1831da90>, 'Connection to g3.mail.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.9.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,Altdns
801,1,1,1,http://game.10086.cn,game.10086.cn,1,game.10086.cn,223.111.8.82,1,1,80,200,OK,咪咕快游_PC电脑版云游戏平台-即点即玩,nginx,223.111.0.0/16,AS56046,China Mobile Communications Corporation,中国江苏省南京市,移动,IP138Query
824,1,1,1,https://game.10086.cn,game.10086.cn,1,game.10086.cn,223.111.8.82,1,1,443,200,OK,咪咕快游_PC电脑版云游戏平台-即点即玩,nginx,223.111.0.0/16,AS56046,China Mobile Communications Corporation,中国江苏省南京市,移动,IP138Query
661,1,1,1,https://gd.10086.cn,gd.10086.cn,1,gd.10086.cn,211.139.145.129,1,1,443,200,OK,中国移动官方网站,,211.139.144.0/22,AS56040,China Mobile Communications Corporation,中国广东省广州市,移动,IP138Query
663,1,1,1,http://gd.10086.cn,gd.10086.cn,1,gd.10086.cn,211.139.145.129,1,1,80,200,OK,中国移动官方网站,,211.139.144.0/22,AS56040,China Mobile Communications Corporation,中国广东省广州市,移动,IP138Query
719,1,1,1,http://gd.ac.10086.cn,gd.ac.10086.cn,2,gd.ac.10086.cn,211.139.145.138,1,1,80,200,OK,'',nginx,211.139.144.0/22,AS56040,China Mobile Communications Corporation,中国广东省广州市,移动,IP138Query
723,1,1,1,https://gd.ac.10086.cn,gd.ac.10086.cn,2,gd.ac.10086.cn,211.139.145.138,1,1,443,200,OK,'',nginx,211.139.144.0/22,AS56040,China Mobile Communications Corporation,中国广东省广州市,移动,IP138Query
1018,0,0,1,http://gfile10-disk.gslb.mail.10086.cn,gfile10-disk.gslb.mail.10086.cn,3,gfile10-disk.gslb.mail.10086.cn,120.232.169.38,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='gfile10-disk.gslb.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedeb8f0190>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,RapidDNSQuery
1019,0,0,1,https://gfile10-disk.gslb.mail.10086.cn,gfile10-disk.gslb.mail.10086.cn,3,gfile10-disk.gslb.mail.10086.cn,120.232.169.38,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='gfile10-disk.gslb.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedeb532e80>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,RapidDNSQuery
579,0,0,1,https://gfile10-disk.mail.10086.cn,gfile10-disk.mail.10086.cn,2,gfile10-disk.gslb.mail.10086.cn,120.232.169.38,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='gfile10-disk.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedeba79280>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,IP138Query
580,0,0,1,http://gfile10-disk.mail.10086.cn,gfile10-disk.mail.10086.cn,2,gfile10-disk.gslb.mail.10086.cn,120.232.169.38,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='gfile10-disk.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedec7445b0>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,IP138Query
1277,0,0,1,http://gfile11-disk.gslb.mail.10086.cn,gfile11-disk.gslb.mail.10086.cn,3,gfile11-disk.gslb.mail.10086.cn,120.232.169.39,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='gfile11-disk.gslb.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fee282ff3a0>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,RapidDNSQuery
1278,0,0,1,https://gfile11-disk.gslb.mail.10086.cn,gfile11-disk.gslb.mail.10086.cn,3,gfile11-disk.gslb.mail.10086.cn,120.232.169.39,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='gfile11-disk.gslb.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedec125700>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,RapidDNSQuery
277,0,0,1,https://gfile11-disk.mail.10086.cn,gfile11-disk.mail.10086.cn,2,gfile11-disk.gslb.mail.10086.cn,120.232.169.39,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='gfile11-disk.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedec13c1c0>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,IP138Query
278,0,0,1,http://gfile11-disk.mail.10086.cn,gfile11-disk.mail.10086.cn,2,gfile11-disk.gslb.mail.10086.cn,120.232.169.39,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='gfile11-disk.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedec155b20>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,IP138Query
1381,0,0,1,https://gfile12-disk.gslb.mail.10086.cn,gfile12-disk.gslb.mail.10086.cn,3,gfile12-disk.gslb.mail.10086.cn,120.232.169.40,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='gfile12-disk.gslb.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedec58c160>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,Altdns
